Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,External IP
28429,1541,58392,2610,80,6,0,103686683,15,3,2541.0,6.0,231.0,0.0,169.4,105.7374106,6.0,0.0,2.0,3.464101615,24,0,6099216.647,12900000.0,51300000.0,108.0,104000000.0,7406183.929,13900000.0,51300000.0,554.0,103000000.0,51300000.0,28000000.0,71200000.0,31500000.0,0,0,0,0,496,100,0.144666601,0.02893332,0.0,231.0,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0.0,141.5,169.4,2.0,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3707864.5,5243237.088,7415393.0,336.0,19300000.0,18800000.0,51300000.0,5869171.0,DoS slowloris,0.0
4734,845,53402,1601,80,6,212,5410097,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1803365.667,3122925.144,5409409.0,92.0,5410097.0,2705048.5,3824543.297,5409409.0,688.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.554518708,0.184839569,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
3677,845,36018,1601,80,6,35,5229456,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1743152.0,3018464.012,5228574.0,122.0,5229456.0,2614728.0,3696536.463,5228574.0,882.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.573673438,0.191224479,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - XSS,0.0
33399,426,52173,867,80,6,36,83492894,8,7,56.0,11607.0,20.0,0.0,7.0,5.656854249,4380.0,0.0,1658.142857,1942.877285,139,0,5963778.143,21900000.0,82200000.0,1.0,83400000.0,11900000.0,31000000.0,82200000.0,1.0,92650.0,15441.66667,36304.57142,89525.0,18.0,0,0,0,0,172,152,0.095816537,0.08383947,0.0,4380.0,729.3125,1491.866872,2225666.763,0,0,0,0,1,0,0,0,0.0,777.9333333,7.0,1658.142857,0,0,0,0,0,0,8,56,7,11607,256,229,6,20,1237999.0,0.0,1237999.0,1237999.0,82200000.0,0.0,82200000.0,82200000.0,DDoS,0.0
92278,1341,53720,1920,8080,6,43,89356,28,54,109702.0,440.0,18980.0,0.0,3917.928571,3928.301734,128.0,0.0,8.148148148,16.63754269,1232620,917,1103.160494,8566.840832,77230.0,0.0,89356.0,3309.481481,15776.69181,82243.0,2.0,87927.0,1659.0,10584.06963,77230.0,0.0,0,0,0,0,572,1092,313.3533283,604.3242759,0.0,18980.0,1327.012048,2922.401007,8540427.646,0,0,0,1,0,0,0,0,1.0,1343.195122,3917.928571,8.148148148,0,0,0,0,0,0,28,109702,54,440,8192,1255,27,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,0.0
23779,1541,49096,2610,80,6,33,63123506,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10500000.0,11900000.0,32100000.0,996108.0,63100000.0,10500000.0,11900000.0,32100000.0,996108.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110893714,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7012057.0,0.0,7012057.0,7012057.0,18700000.0,12200000.0,32100000.0,8015915.0,DoS Slowhttptest,0.0
177143,1546,1260,2293,444,6,153,117923038,45,40,15754.0,240.0,1460.0,6.0,350.0888889,505.5940171,6.0,6.0,6.0,0.0,135,0,1403845.69,10300000.0,92800000.0,1.0,118000000.0,2680057.409,14200000.0,92800000.0,1.0,118000000.0,3023659.462,15100000.0,92800000.0,1.0,1,0,0,0,900,800,0.381604823,0.339204287,6.0,1460.0,186.3953488,402.603769,162089.7948,0,1,0,0,1,0,0,0,0.0,188.5882353,350.0888889,6.0,0,0,0,0,0,0,45,15754,40,240,255,1452,44,20,2982953.5,2987574.941,5095488.0,870419.0,55700000.0,52500000.0,92800000.0,18600000.0,Infiltration,0.0
27042,1541,55618,2610,80,6,54,65935592,7,6,321.0,11595.0,321.0,0.0,45.85714286,121.3265958,4344.0,0.0,1932.5,1754.831473,180,0,5494632.667,19000000.0,65800000.0,1.0,65900000.0,11000000.0,26900000.0,65800000.0,1.0,93397.0,18679.4,34754.2,80025.0,20.0,0,0,0,0,232,200,0.106164209,0.090997894,0.0,4344.0,851.1428571,1461.435746,2135794.44,0,0,0,0,1,0,0,0,0.0,916.6153846,45.85714286,1932.5,0,0,0,0,0,0,7,321,6,11595,251,235,1,32,1008.0,0.0,1008.0,1008.0,65800000.0,0.0,65800000.0,65800000.0,DoS Hulk,0.0
28748,1541,59030,2610,80,6,70,9590890,4,5,353.0,3525.0,353.0,0.0,88.25,176.5,2077.0,0.0,705.0,990.6447396,404,0,1198861.25,2222123.438,5003998.0,50.0,4586892.0,1528964.0,2647747.105,4586319.0,106.0,9590829.0,2397707.25,2773581.519,5005126.0,50.0,0,0,0,0,136,168,0.417062442,0.521328052,0.0,2077.0,387.8,747.6892997,559039.2889,0,0,0,1,0,0,0,0,1.0,430.8888889,88.25,705.0,0,0,0,0,0,0,4,353,5,3525,29200,235,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye,0.0
26326,1541,54186,2610,80,6,6,51,1,1,8.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,156862,39215,51.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,32,32,19607.84314,19607.84314,0.0,8.0,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1.0,8.0,8.0,0.0,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris,0.0
3706,845,36212,1601,80,6,41,5012479,6,4,600.0,4149.0,600.0,0.0,100.0,244.9489743,2701.0,0.0,1037.25,1302.376642,947,1,556942.1111,1666209.939,5000160.0,3.0,5012479.0,1002495.8,2234766.928,5000160.0,3.0,11118.0,3706.0,5627.995291,10187.0,51.0,0,0,0,0,200,136,1.197012496,0.798008331,0.0,2701.0,431.7272727,877.6008308,770183.2182,0,0,0,1,0,0,0,0,0.0,474.9,100.0,1037.25,0,0,0,0,0,0,6,600,4,4149,29200,236,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Sql Injection,0.0
3704,845,36208,1601,80,6,41,73,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27397,73.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,13698.63014,13698.63014,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,257,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Sql Injection,0.0
177147,1546,54131,2293,444,6,96,69365637,1031,1031,307939.0,6186.0,1271.0,6.0,298.6799224,270.0715266,6.0,6.0,6.0,0.0,4528,29,33656.30131,341655.4599,13900000.0,6.0,69300000.0,67329.11748,482164.7132,13900000.0,369.0,69400000.0,67344.6699,481227.4033,13900000.0,462.0,1,0,0,0,20620,20620,14.86326724,14.86326724,6.0,1271.0,152.3121667,240.5221819,57850.91996,0,1,0,0,1,0,0,0,1.0,152.386033,298.6799224,6.0,0,0,0,0,0,0,1031,307939,1031,6186,255,3977,1030,20,16400000.0,0.0,16400000.0,16400000.0,13900000.0,0.0,13900000.0,13900000.0,Infiltration,0.0
19197,1541,39932,2610,80,6,55,99417810,5,8,367.0,11595.0,355.0,0.0,73.4,157.4477691,4344.0,0.0,1449.375,1895.881019,120,0,8284817.5,28700000.0,99400000.0,2.0,99400000.0,24900000.0,49700000.0,99400000.0,1266.0,99400000.0,14200000.0,37600000.0,99400000.0,2.0,0,0,0,0,144,264,0.0502928,0.080468479,0.0,4344.0,854.8571429,1565.524235,2450866.132,1,0,0,0,0,0,0,0,1.0,920.6153846,73.4,1449.375,0,0,0,0,0,0,5,367,8,11595,0,235,2,20,10990.0,0.0,10990.0,10990.0,99400000.0,0.0,99400000.0,99400000.0,DoS Hulk,0.0
2838,426,15658,867,80,6,27,507873,3,6,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,2920.0,0.0,1933.5,1495.722401,22893,17,63484.125,165173.7091,471101.0,49.0,35970.0,17985.0,25365.33445,35921.0,49.0,507756.0,101551.2,207162.418,471101.0,64.0,0,0,0,0,72,132,5.906988558,11.81397712,0.0,2920.0,1162.7,1494.366611,2233131.567,0,0,0,1,0,0,0,0,2.0,1291.888889,8.666666667,1933.5,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,0.0
5067,845,57184,1601,80,6,23,5192533,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1730844.333,2997140.449,5191644.0,100.0,5192533.0,2596266.5,3670418.06,5191644.0,889.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.577752708,0.192584236,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - XSS,0.0
3417,845,33122,1601,80,6,30,5478389,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1826129.667,3162182.085,5477503.0,95.0,5478389.0,2739194.5,3872553.019,5477503.0,886.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.54760624,0.182535413,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - XSS,0.0
18815,1541,39168,2610,80,6,26,63138316,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10500000.0,11900000.0,32100000.0,998853.0,63100000.0,10500000.0,11900000.0,32100000.0,998853.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110867702,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7010660.0,0.0,7010660.0,7010660.0,18700000.0,12200000.0,32100000.0,8016051.0,DoS Slowhttptest,0.0
43622,1747,443,2603,51122,6,242,239,2,1,38.0,6.0,38.0,0.0,19.0,26.87005769,6.0,6.0,6.0,0.0,184100,12552,119.5,86.97413409,181.0,58.0,239.0,239.0,0.0,239.0,239.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8368.200837,4184.100418,0.0,38.0,20.5,20.35517952,414.3333333,0,1,0,0,1,0,0,0,0.0,27.33333333,19.0,6.0,0,0,0,0,0,0,2,38,1,6,349,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
3710,845,36244,1601,80,6,42,5009163,4,4,599.0,2021.0,599.0,0.0,149.75,299.5,2021.0,0.0,505.25,1010.5,523,1,715594.7143,1890923.412,5003805.0,56.0,5358.0,1786.0,2252.041074,4381.0,343.0,5009082.0,1669694.0,2888011.439,5004482.0,952.0,0,0,0,0,136,136,0.798536602,0.798536602,0.0,2021.0,291.1111111,678.2819186,460066.3611,0,0,0,1,0,0,0,0,1.0,327.5,149.75,505.25,0,0,0,0,0,0,4,599,4,2021,29200,236,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Sql Injection,0.0
177143,1546,1260,2293,444,6,132,69714525,20,20,3737.0,120.0,705.0,6.0,186.85,227.1610315,6.0,6.0,6.0,0.0,55,0,1787551.923,8993025.335,55000000.0,33.0,69700000.0,3669160.421,12800000.0,55000000.0,417.0,69700000.0,3669169.263,12800000.0,55000000.0,530.0,1,0,0,0,400,400,0.286884261,0.286884261,6.0,705.0,94.95121951,181.0434963,32776.74756,0,1,0,0,1,0,0,0,1.0,97.325,186.85,6.0,0,0,0,0,0,0,20,3737,20,120,255,1063,19,20,557579.0,11.3137085,557587.0,557571.0,34000000.0,29700000.0,55000000.0,13000000.0,Infiltration,0.0
38007,769,38686,1409,65000,6,115,44,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,136363,45454,44.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,22727.27273,22727.27273,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.0
18339,1541,38216,2610,80,6,26,108584852,4,3,363.0,0.0,351.0,0.0,90.75,173.5921945,0.0,0.0,0.0,0.0,3,0,18100000.0,44300000.0,109000000.0,40.0,109000000.0,36200000.0,62700000.0,109000000.0,778.0,109000000.0,54300000.0,76800000.0,109000000.0,5445.0,0,0,0,0,136,104,0.036837551,0.027628163,0.0,351.0,45.375,123.5625203,15267.69643,0,0,0,1,0,0,0,0,0.0,51.85714286,90.75,0.0,0,0,0,0,0,0,4,363,3,0,29200,235,2,32,5495.0,0.0,5495.0,5495.0,109000000.0,0.0,109000000.0,109000000.0,DoS Slowhttptest,0.0
27921,1541,57376,2610,80,6,506,3002214,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1501107.0,710998.6969,2003859.0,998355.0,3002214.0,1501107.0,710998.6969,2003859.0,998355.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.999262544,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris,0.0
31989,1541,45022,2611,444,6,332,24719667,590,436,7442.0,1636683.0,5792.0,0.0,12.61355932,238.7086577,13032.0,0.0,3753.860092,2363.881447,66510,41,24116.74829,149983.8918,995832.0,0.0,24700000.0,41968.87436,197466.2052,996919.0,0.0,24100000.0,55301.75862,225933.6008,995832.0,2.0,0,0,0,0,18880,13952,23.86763543,17.63777805,0.0,13032.0,1606.540409,2416.475297,5839352.859,0,0,0,0,1,0,0,0,0.0,1608.106238,12.61355932,3753.860092,0,0,0,0,0,0,590,7442,436,1636683,349,349,25,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heartbleed,0.0
31989,1541,45022,2611,444,6,322,119259886,2782,2091,12264.0,7879536.0,4344.0,0.0,4.408339324,83.39047044,15928.0,0.0,3768.3099,2374.669707,66173,40,24478.63013,153117.4894,995232.0,0.0,119000000.0,42883.79396,200919.1105,996222.0,0.0,119000000.0,57062.13876,229801.2555,995232.0,1.0,0,0,0,0,89024,66912,23.3272066,17.53313767,0.0,15928.0,1620.054165,2427.873716,5894570.783,0,0,0,0,1,0,0,0,0.0,1620.38662,4.408339324,3768.3099,0,0,0,0,0,0,2782,12264,2091,7879536,235,235,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heartbleed,0.0
26153,1541,53840,2610,80,6,4,100997402,2,2,16.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,33700000.0,58300000.0,101000000.0,25.0,101000000.0,101000000.0,0.0,101000000.0,101000000.0,101000000.0,101000000.0,0.0,101000000.0,101000000.0,1,0,0,0,64,64,0.01980249,0.01980249,0.0,8.0,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1.0,6.0,8.0,0.0,0,0,0,0,0,0,2,16,2,0,229,235,1,32,25.0,0.0,25.0,25.0,101000000.0,0.0,101000000.0,101000000.0,DoS slowloris,0.0
24459,1541,50452,2610,80,6,33,63143299,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10500000.0,11900000.0,32100000.0,999921.0,63100000.0,10500000.0,11900000.0,32100000.0,999921.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110858953,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7015888.0,0.0,7015888.0,7015888.0,18700000.0,12200000.0,32100000.0,8015895.0,DoS Slowhttptest,0.0
108937,1546,64823,1902,2006,6,134,1,2,0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4000000,2000000,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,0,2000000.0,0.0,2.0,2.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,3.0,2.0,0.0,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
26235,1541,54004,2610,80,6,503,99999361,2,2,16.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,33300000.0,57700000.0,100000000.0,84.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,1,0,0,0,64,64,0.020000128,0.020000128,0.0,8.0,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1.0,6.0,8.0,0.0,0,0,0,0,0,0,2,16,2,0,229,235,1,32,84.0,0.0,84.0,84.0,100000000.0,0.0,100000000.0,100000000.0,DoS slowloris,0.0
17200,1541,35938,2610,80,6,72,5008443,8,8,374.0,11632.0,374.0,0.0,46.75,132.2289681,4344.0,0.0,1454.0,1725.027867,2397,3,333896.2,1289581.983,4995454.0,1.0,12989.0,1855.571429,2113.093377,4989.0,1.0,5008283.0,715469.0,1889982.171,5001543.0,48.0,0,0,0,0,264,264,1.597302795,1.597302795,0.0,4344.0,706.2352941,1355.631565,1837736.941,0,0,0,1,0,0,0,0,1.0,750.375,46.75,1454.0,0,0,0,0,0,0,8,374,8,11632,29200,235,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye,0.0
177145,1546,54119,2293,444,6,100,4042518,2,1,101.0,6.0,95.0,6.0,50.5,62.93250353,6.0,6.0,6.0,0.0,26,0,2021259.0,2857728.216,4041978.0,540.0,4041978.0,4041978.0,0.0,4041978.0,4041978.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,0.494741149,0.247370574,6.0,95.0,28.25,44.5,1980.25,0,0,0,0,1,0,0,0,0.0,37.66666667,50.5,6.0,0,0,0,0,0,0,2,101,1,6,255,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infiltration,0.0
3698,845,36196,1601,80,6,40,5006127,4,4,447.0,530.0,447.0,0.0,111.75,223.5,530.0,0.0,132.5,265.0,195,1,715161.0,1889619.815,5000415.0,4.0,5712.0,1904.0,2168.235227,4266.0,4.0,5005996.0,1668665.333,2885896.206,5001011.0,1407.0,0,0,0,0,136,136,0.79902088,0.79902088,0.0,530.0,108.5555556,216.4053552,46831.27778,0,0,0,1,0,0,0,0,1.0,122.125,111.75,132.5,0,0,0,0,0,0,4,447,4,530,29200,235,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Sql Injection,0.0
5170,845,58322,1601,80,6,217,7533974,4,4,602.0,364.0,602.0,0.0,150.5,301.0,364.0,0.0,91.0,182.0,128,1,1076282.0,1970380.851,5002537.0,84.0,2531437.0,843812.3333,1456306.474,2525408.0,657.0,7533885.0,2511295.0,2499243.211,5003123.0,4702.0,0,0,0,0,136,136,0.530928299,0.530928299,0.0,602.0,107.3333333,221.137966,48902.0,0,0,0,1,0,0,0,0,1.0,120.75,150.5,91.0,0,0,0,0,0,0,4,602,4,364,29200,236,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
31989,1541,45022,2611,444,6,328,119299621,2805,2028,13712.0,7878627.0,5792.0,0.0,4.888413547,110.1207904,17376.0,0.0,3884.924556,2524.025452,66155,40,24689.4911,152728.5209,996008.0,-1.0,119000000.0,42531.96398,199646.5735,996884.0,0.0,119000000.0,58855.25752,232967.1129,996008.0,1.0,0,0,0,0,89772,64896,23.51222893,16.99921578,0.0,17376.0,1633.870707,2519.708446,6348930.654,0,0,0,0,1,0,0,0,0.0,1634.208773,4.888413547,3884.924556,0,0,0,0,0,0,2805,13712,2028,7878627,349,349,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heartbleed,0.0
87649,769,47692,1409,1984,6,114,32,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,187500,62500,32.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,31250.0,31250.0,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.0
19739,769,35609,1409,34573,6,142,4,1,1,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,2000000,500000,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,250000.0,250000.0,2.0,6.0,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1.0,5.0,2.0,6.0,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.0
3987,845,43472,1601,80,6,231,5390608,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1796869.333,3111500.835,5389721.0,95.0,5390608.0,2695304.0,3810481.064,5389721.0,887.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.556523494,0.185507831,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Brute Force,0.0
168858,1161,60313,1398,53,17,143,78796,1,1,62.0,189.0,62.0,62.0,62.0,0.0,189.0,189.0,189.0,0.0,3185,25,78796.0,0.0,78796.0,78796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,12.69099954,12.69099954,62.0,189.0,104.3333333,73.32348419,5376.333333,0,0,0,0,0,0,0,0,1.0,156.5,62.0,189.0,0,0,0,0,0,0,1,62,1,189,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
14888,426,27708,867,80,6,36,8324787,4,0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2,0,2774929.0,4805672.827,8324042.0,319.0,8324787.0,2774929.0,4805672.827,8324042.0,319.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.480492774,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,745.0,0.0,745.0,745.0,8324042.0,0.0,8324042.0,8324042.0,DDoS,0.0
3698,845,36196,1601,80,6,40,508,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5905,254.0,309.7127702,473.0,35.0,508.0,508.0,0.0,508.0,508.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,3937.007874,1968.503937,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,237,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack - Sql Injection,0.0
12078,1495,52278,2560,21,6,448,9463259,9,15,102.0,188.0,20.0,0.0,11.33333333,8.888194417,34.0,0.0,12.53333333,14.54975045,30,2,411446.0435,1082243.86,3805227.0,1.0,6465158.0,808144.75,1526775.546,3853527.0,2.0,9463165.0,675940.3571,1337760.484,3805227.0,1.0,0,0,0,0,296,488,0.951046569,1.585077614,0.0,34.0,11.6,12.489996,156.0,0,0,0,1,0,0,0,0,1.0,12.08333333,11.33333333,12.53333333,0,0,0,0,0,0,9,102,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,0.0
18910,1541,39358,2610,80,6,52,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,666666.6667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,0.0
